id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
36600589,Rendilheira Boutique Hotel - Quarto 204,243955897,Paulo Jorge,VILA DO CONDE,Vila do Conde,41.35311,-8.74217,Private room,80,1,7,2023-09-13,0.12,9,228,5,44993/AL
29415334,"BREYNER 384 - White Room, Porto",60969512,Maria João,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15054,-8.62199,Private room,60,2,2,2019-05-05,0.03,4,53,0,75095/AL
49859186,"HOUSE BELA VISTA, FRONT SEA AND SWIMMING POOL",333518149,Carla,VILA NOVA DE GAIA,Gulpilhares e Valadares,41.08622,-8.65326,Entire home/apt,550,3,3,2022-08-20,0.12,2,365,0,Exempt
888879867705399042,Moreda Garden Apartment by Trip2Portugal,43326716,Trip2Portugal,PORTO,Bonfim,41.14962,-8.60096,Entire home/apt,89,2,5,2024-01-02,0.46,3,322,5,71356/AL
1151194169166933496,"Férias ou estadias curtas,Porto.",563686869,Justino,VILA NOVA DE GAIA,Vilar de Andorinho,41.098852203350056,-8.59069791127637,Entire home/apt,96,1,0,,,1,208,0,Exempt
50002950,Casa Delfim Nove,130004637,Francisco,PORTO,Paranhos,41.17294,-8.60963,Entire home/apt,55,1,193,2024-06-03,5.28,24,358,74,116220/AL
15307717,Apartment  Lapa 2,97104881,Moisés,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15756,-8.61232,Entire home/apt,83,3,39,2024-06-09,0.42,5,146,6,53656/AL
893366905552232452,Peaceful house,23728874,Lowsbon,SANTA MARIA DA FEIRA,"Santa Maria da Feira, Travanca, Sanfins e Espargo",40.91701,-8.54623,Entire home/apt,150,8,1,2023-08-13,0.10,1,364,1,Exempt
1123758281826647437,Forró OPO2,250524263,Entre Amigos,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.162505949255085,-8.622739487925603,Private room,52,2,0,,,55,77,0,93125/AL
48650708,Own Sweet Porto,391270735,Own Places,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.146194,-8.609638,Entire home/apt,159,2,145,2024-06-15,4.05,2,281,53,44235/AL
1084617570929342435,Fontainhas Flat: Balcony & Parking,312224717,Feeling Inn,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1442635,-8.602829900000001,Entire home/apt,104,2,20,2024-06-07,4.69,11,319,20,133553/AL
16170887,Family and Friends Apartment,105548423,Belomont6 (Maria),PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14225,-8.61669,Entire home/apt,110,1,46,2024-06-12,0.55,5,270,10,
21707483,2 Rooms Flat Porto,57575950,Sacha,PORTO,Paranhos,41.16369,-8.60253,Entire home/apt,56,4,47,2024-06-11,0.59,8,91,8,60338/AL
44135481,"Wine Luxury House, Downtown Porto near Metro",92797951,Claudia,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14293,-8.60207,Entire home/apt,62,1,197,2024-06-09,4.19,41,165,51,108058/AL
905049953717325406,Casa da Praia 2,351827497,Ricardo,ESPINHO,Silvalde,40.996523490104046,-8.644797205924988,Entire home/apt,110,2,5,2023-09-03,0.43,8,315,5,20232/AL
50763060,Cardosas Cozy,410238808,Adriano,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.145416,-8.611278,Entire home/apt,85,1,61,2024-06-02,2.15,1,72,28,14991/AL
575236144619124200,1A - Studio with Balcony in Historic Center,447879101,Rui,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14581,-8.61095,Entire home/apt,179,1,2,2024-01-14,0.35,5,185,2,124251/AL
624340411825449994,"Póvoa, Praia e Cidade",32189241,Rui,PÓVOA DE VARZIM,"Póvoa de Varzim, Beiriz e Argivai",41.37871,-8.76518,Entire home/apt,77,3,19,2024-05-30,0.79,3,159,13,126706/AL
1067961896497815899,Casa dos Namorados - V9,7823650,Tiago,VALE DE CAMBRA,Macieira de Cambra,40.85651,-8.37539,Entire home/apt,417,2,1,2024-05-12,0.81,9,204,1,115895/AL
952195486312653566,Cama 3 em Dormitório Feminino,513540563,Hostel,VILA DO CONDE,Gião,41.30334235293717,-8.681629262703526,Shared room,23,1,0,,,21,365,0,144145/AL
13433465,Comfortable room 10 minutes walk to down town,76618934,Fernanda,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15995,-8.60875,Private room,45,3,313,2024-06-07,3.22,1,279,50,66058/AL
4043511,Ilda's Home - Balcony,15554002,VIVA Stay In Portugal,PORTO,Bonfim,41.157848,-8.5944,Entire home/apt,1787,1,120,2023-10-02,1.02,10,266,17,28217/AL
51524034,Heroismo Duplex Terrace II,76223539,BnBird,PORTO,Bonfim,41.146126,-8.594017,Entire home/apt,59,3,48,2024-05-25,1.40,84,173,15,115826/AL
628011296475430141,Casa de Valcova. Luxury suites with a pool at farm,156750208,Ilidio,SANTA MARIA DA FEIRA,"Canedo, Vale e Vila Maior",41.02442,-8.44363,Private room,110,2,5,2023-08-18,0.22,1,356,2,Exempt
20219512,Square apartment,143154728,Cristina,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15203,-8.61395,Entire home/apt,81,2,214,2024-05-31,2.56,7,350,24,86503/AL
632627797714692855,Merc Porto Estudio 245,124699338,Merc,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15059,-8.6181,Entire home/apt,101,3,62,2024-06-14,2.47,11,295,29,127689/AL
1100089652907687209,Fontaínhas Heritage House,564138533,Mariana E João,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14388372180435,-8.604353058605755,Entire home/apt,72,1,17,2024-06-05,5.31,1,162,17,154450/AL
647517253843814814,Porto Loft Living,76223539,BnBird,PORTO,Bonfim,41.1445511,-8.601265099999999,Entire home/apt,71,3,62,2024-06-01,2.62,84,180,25,128222/AL
26120787,"Clérigos Old Town Apartment
Clean&Safe",178799322,Marilia E Marcia,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14399,-8.61367,Entire home/apt,98,3,168,2024-06-03,2.30,3,103,26,73878/AL
889005942835822651,Belomonte 103 B by LovelyStay,514238820,Filipe,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14209976685046,-8.618009156302701,Entire home/apt,55,2,25,2024-04-11,1.90,3,251,21,133398/AL
698707474764883022,"Contemporary, Comfortable & Central (Oporto) 1BR",7902816,Drew,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15071602033526,-8.614707593539274,Entire home/apt,101,4,60,2024-06-08,2.76,4,93,32,131987/AL
883840573848563677,2BR Flat near Bolhão by LovelyStay,513094716,Orly,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14921,-8.60252,Entire home/apt,74,2,37,2024-05-16,3.56,1,242,37,110368/AL
1044830618440089582,Alma da Casa by DA'Home #1E,537092792,Da'Home,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1516093,-8.6120877,Entire home/apt,130,2,4,2024-05-16,0.70,8,333,4,149274/AL
578204414383794731,FG Quarto Duplo Suite,250524263,Entre Amigos,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.161540422283366,-8.608562849332266,Private room,44,2,2,2023-08-12,0.14,55,17,1,93125/AL
1004167198218502914,Casa do Marquês Porto Center - GuestSPA,8767890,Susana & Pedro,PORTO,Bonfim,41.1613854,-8.6038579,Entire home/apt,75,3,27,2024-06-16,3.73,47,27,27,55166/AL
33582477,BB4 Downtown studio. Clean&Safe Certified by HACCP,6369029,Teresa,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15313,-8.60641,Entire home/apt,28,2,142,2024-06-05,2.40,14,67,42,Exempt
871464852210121229,Rooftop Design Apartment by Homing,261736034,Homing Porto,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14489,-8.60517,Entire home/apt,277,1,7,2023-10-28,0.50,16,0,3,82252/AL
19125552,Elegant Art Deco Apartment by Grandmother Victoria,8529851,Jorge,PORTO,Bonfim,41.147674560546875,-8.6014404296875,Entire home/apt,217,3,130,2024-06-10,1.53,7,301,14,38264/AL
3206477,A relaxed and sweet stay by the Douro river,16246435,Mellares,GONDOMAR,Melres e Medas,41.0674,-8.40214,Entire home/apt,80,5,38,2024-05-22,0.32,1,325,10,16423/AL
854441701543529484,OPO Vale Formoso I,465219040,RP Boutique Housing,PORTO,Paranhos,41.1663266,-8.6113787,Entire home/apt,161,2,0,,,10,107,0,
568946133822001933,YOUROPO - The Tower 8T,16922131,Rui,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14525,-8.61298,Entire home/apt,96,1,2,2022-06-12,0.07,92,347,0,123458/AL
891813706919919016,Faria Guimares Porto Centro - Quarto Familiar,425473999,Jose,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15852,-8.6091,Private room,71,1,1,2023-08-09,0.10,5,43,1,121/AL
27013653,Porto Loft 2.3 - Gil Vicente Guesthouse,201825951,Belina,PORTO,Bonfim,41.15981,-8.60259,Entire home/apt,50,3,112,2024-06-02,1.58,6,332,37,
833100785587744232,Faria 5.2.2 Quarto duplo 5 stars,250524263,Entre Amigos,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1603968,-8.607631699999999,Private room,71,2,1,2023-06-09,0.08,55,45,0,
30882412,Oporto Palace One,230785329,Gonçalo,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15155,-8.62122,Entire home/apt,50,1,20,2024-06-08,0.32,5,324,2,
52849643,Travel & Live Aliados apartments (32),427896655,Travel,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14638,-8.60998,Entire home/apt,143,1,173,2024-05-28,5.42,20,282,58,120238/AL
36544985,Nice to stay,268428951,Francisco,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15855,-8.60811,Entire home/apt,43,1,94,2024-06-11,1.57,2,248,58,127770/AL
40368798,Feel Porto Wine Essence Iv,2228036,Rui,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.13428,-8.6105,Entire home/apt,124,1,1,2023-05-28,0.08,102,345,0,102757/AL
49736045,Nomad's Easy Stay - 1bed Porto Marquês,164595585,Nomad City Flats,PORTO,Bonfim,41.15905,-8.60197,Entire home/apt,53,1,3,2023-05-17,0.13,43,357,0,113973/AL
965044731549867307,Cama em Dormitório de 6 Pessoas,532229095,Porto Hostel,PORTO,Bonfim,41.1465568,-8.595140899999999,Shared room,27,1,2,2024-04-26,0.24,21,329,2,147982/AL
801980877299792046,Luxurious Suite in a Boutique Hotel with jacuzzi,494082784,Saboaria,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.151354,-8.608361,Entire home/apt,481,1,0,,,6,245,0,10530
783171517215368914,Papa Studio Central City View,5691663,Alexandra Pedro And Team,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15539,-8.61867,Entire home/apt,64,2,12,2024-04-28,0.71,23,313,1,72773/AL
53723894,Apartamento Deluxe,434533268,Rafaela,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.16396,-8.61083,Entire home/apt,92,3,5,2023-10-16,0.17,3,317,1,119849/AL
692117263979615671,Asgard Oporto Downtown Apartments,110048813,Alexandre,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1471174,-8.607600099999999,Entire home/apt,101,2,101,2024-06-01,4.51,7,253,51,132660/AL
4591622,Domum | Turistic Apart.  T0 - P2,23800078,Domum,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14824,-8.62058,Entire home/apt,100,2,7,2023-12-25,0.06,5,243,2,19703/AL
18055064,Liiiving in Porto | Historic Clérigos Studio - 4F,123222331,Liiiving,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14641,-8.61389,Entire home/apt,75,2,43,2024-03-18,0.49,7,363,2,40212/AL
45478569,Serenata Boutique Rooms - Leisure Suíte,44116772,Juliana,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.16085,-8.61669,Private room,65,1,35,2024-06-09,1.09,7,309,9,55224/AL
35637073,Casa Rietsch - Twin Room,267795944,Eugénio Manuel,MATOSINHOS,Matosinhos e Leça da Palmeira,41.18184,-8.69061,Private room,67,1,17,2023-12-31,0.36,9,80,3,97673/AL
54050105,Heroísmo 2.1 | Charming Guesthouse,428204553,Gabarito,PORTO,Bonfim,41.1476,-8.59084,Private room,45,3,79,2024-05-31,2.64,9,344,31,100955/AL
1054503351723853986,Suite 3D- Private room with bathroom+ praia+ metro,38801012,Bruno,PÓVOA DE VARZIM,"Póvoa de Varzim, Beiriz e Argivai",41.3749364,-8.7567766,Private room,41,2,8,2024-05-25,2.09,8,303,8,148931/AL
1082698848608355217,GuestReady - Marvellous home in Porto,560003804,GuestReady,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15634103775599,-8.610024399972328,Entire home/apt,75,1,9,2024-06-07,3.25,1,294,9,154995/AL
963063285830810182,Cama em Dormitório de 8 Pessoas,532229095,Porto Hostel,PORTO,Bonfim,41.1465568,-8.595140899999999,Shared room,27,1,0,,,21,281,0,147982/AL
1057238687136924747,Charming new apartment at Camoes street,456999607,Porto City Hosts,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1569377,-8.609847,Entire home/apt,88,1,16,2024-06-10,3.16,6,185,16,117165/AL
24592245,Vitória Studio Residence I - Downtown / Baixa,61823181,Márcia,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14431,-8.61441,Entire home/apt,116,1,387,2024-06-11,5.36,3,288,99,74662/AL
707127564955894318,4BR w/ 200yrs of history in Porto by LovelyStay,477822277,Murat,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14231,-8.61638,Entire home/apt,164,2,58,2024-05-27,2.71,1,242,24,130278/AL
30889682,Casa do Castelo 1903,193533989,Manuel,OLIVEIRA DE AZEMÉIS,"Pinheiro da Bemposta, Travanca e Palmaz",40.808254961812075,-8.456161803704836,Entire home/apt,130,1,0,,,1,269,0,0132000118499
696459688356194733,Monte dos Judeus Ii by Innkeeper,447690190,Innkeeper,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14337,-8.62045,Entire home/apt,104,1,46,2024-05-26,2.17,14,0,24,128090/AL
1162968602297044962,2 Modern Comfy Flats,12730028,Host Wise,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.16409688583442,-8.617698249288651,Entire home/apt,228,1,0,,,307,0,0,155993/AL
48223581,Oporto Downtown View Apartment,75433361,Romain,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14224624633789,-8.61380672454834,Entire home/apt,89,2,99,2024-05-20,2.57,10,173,25,55201/AL
51298422,Liiiving in Porto - Downtown Balcony Studio,30907275,Liiiving,PORTO,Bonfim,41.15319,-8.60148,Entire home/apt,100,2,19,2024-05-19,0.55,114,359,10,117740/AL
941156994174637502,"Porto Concept Home, Areosa #1",43483329,Luis,GONDOMAR,Rio Tinto,41.1823544,-8.5825923,Private room,120,3,0,,,24,54,0,73601/AL
45890102,Premium Loft,128552306,Susana,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1513,-8.60784,Entire home/apt,100,1,205,2024-06-14,4.61,9,240,87,7383/AL
31703336,Mati Flat with AC and sunny balcony,51714077,Thiago,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15697,-8.60733,Entire home/apt,84,2,235,2024-06-14,3.70,1,138,49,92803/AL
46271397,HM - Marquês Square Duplex,47191303,Home Me,PORTO,Bonfim,41.16114,-8.60398,Entire home/apt,59,2,18,2024-05-04,0.62,45,336,5,109187/AL
661953235068595279,Charming Loft ☆ Port Wine Cellars ☆ Cais de Gaia,458699564,Teresa,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.13461,-8.61054,Entire home/apt,71,2,41,2024-05-19,1.76,1,162,25,127613/AL
845040665883244117,Private room 4 centro da Póvoa,38801012,Bruno,PÓVOA DE VARZIM,"Póvoa de Varzim, Beiriz e Argivai",41.3749364,-8.7567766,Private room,20,2,37,2024-06-02,2.41,8,309,21,Exempt
1050730374500589378,Bom Retiro's Duplex by LovelyStay,529876967,Shahar,PORTO,Bonfim,41.14749977915201,-8.593445175104232,Entire home/apt,70,2,5,2024-04-29,1.33,2,216,5,152322/AL
26549164,Studio Velvet at Charm Palace Porto Guesthouse,183692349,Charm,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1487922668457,-8.603407859802246,Private room,108,1,0,,,9,157,0,106148/AL
765610894685080789,Double Room,488576344,The House Of Sandeman,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.13828,-8.61257,Private room,219,1,0,,,3,271,0,71769/AL
54145739,Habitatio - Foz (Azularis),35775671,Paulo,PORTO,"Aldoar, Foz do Douro e Nevogilde",41.15101,-8.67529,Entire home/apt,107,1,59,2024-06-02,2.10,10,299,18,122734/AL
1293257,Mouzinho 134 - Historical Center - Pink,3565697,Eugenia And Luis,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14298,-8.61363,Entire home/apt,106,2,425,2024-06-08,3.19,9,356,26,6478/AL
605764744244904537,Bombarda Apartments VII by Innkeeper,447690190,Innkeeper,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15025,-8.62017,Entire home/apt,99,1,45,2023-08-31,1.72,14,346,5,122947/AL
647722788445625891,Порту - Комната в трёхкомнатной квартире,342952678,Jim,GONDOMAR,Rio Tinto,41.18163879999999,-8.5641825,Private room,75,1,0,,,2,153,0,Exempt
931570699880079606,Bright Historical Apartment,153875170,Claudia,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.144292362721266,-8.603510803678155,Entire home/apt,95,2,4,2024-05-10,0.40,1,196,4,87378/AL
37631602,"M2.5 | ON the BEACH | 
Matosinhos | Porto",39551356,Porto Je T'Aime,MATOSINHOS,Matosinhos e Leça da Palmeira,41.17966,-8.68679,Private room,41,2,13,2023-09-03,0.22,37,63,2,82009/AL
1176663458646721856,Lighthouse Studio,569410038,Lighthouse View,PORTO,"Aldoar, Foz do Douro e Nevogilde",41.1536908,-8.6777032,Entire home/apt,110,2,0,,,3,357,0,142628/AL
9969335,"Central, Modern, University, Metro",2068687,Daniel & Maria,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15916,-8.60533,Entire home/apt,55,6,75,2024-05-26,0.73,2,245,9,28325/AL
1144203675144150278,Heart Of Porto- City Center w/AC,568891200,Azevedo,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1421872,-8.614588399999999,Entire home/apt,81,1,6,2024-06-09,6,3,257,6,51682/AL
37598251,Espaço_Zero [Downtown] | 01,266280493,Fábio,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14682,-8.61024,Entire home/apt,79,1,102,2024-01-01,1.73,2,359,2,101444/AL
49915699,GuestReady - Picaria Living Quarter 3,402355322,Luczati,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15014,-8.61225,Private room,80,1,40,2024-06-14,1.19,9,332,10,35861/AL
1143291408797670748,Clérigos Boutique Apartments B by Hosty,551958783,Hosty,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.144435761103985,-8.614639549630981,Entire home/apt,99,2,0,,,35,306,0,126396/AL
27217859,Family apartment Azurara/PORTO 4-6 pax.,125783801,Natalie,VILA DO CONDE,Azurara,41.34188,-8.73369,Entire home/apt,140,4,23,2023-10-02,0.32,1,71,7,78897/AL
1112473200930202426,Savvy Apartments - 3,63590805,Savvy,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.144348276477054,-8.605644709887436,Entire home/apt,209,1,4,2024-06-03,1.64,5,279,4,27440/AL
21503571,Host Wise - Comfy Bright Flat w/ Balcony,12730028,Host Wise,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15213,-8.61369,Entire home/apt,80,1,79,2024-06-04,0.98,307,313,20,58775/AL
946978718466401260,Apartamento Central Porto II,512662996,Bruno,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.16172,-8.60426,Entire home/apt,47,3,5,2024-05-20,0.55,12,34,5,55966/AL
892108307984489185,Quinta dos Condes,183804073,Thiago,PORTO,Paranhos,41.17769,-8.60866,Shared room,12,1,4,2023-08-02,0.31,1,256,2,Exempt
696289452199852145,[NEW]Camoes Deluxe Suite with AC and Free Car Park,77153972,Silvia & Edu,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15806,-8.60856,Entire home/apt,90,2,71,2024-05-28,3.19,11,88,42,131409/AL
1151976869004194313,Grab a lounger poolside on the roof,576444540,Vincci Bonjardim,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1524118,-8.6082243,Private room,171,1,0,,,4,107,0,11619
580270392880600099,Youropo - Taipas 6,16922131,Rui,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14199,-8.61786,Entire home/apt,101,1,1,2023-05-01,0.07,92,318,0,125270/AL
24716941,Oporto WineCellar's Apartment 3,7682448,Joana & Miguel,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.13711,-8.61433,Entire home/apt,,2,37,2022-10-02,0.50,4,0,0,
628236167103071354,Clérigos Apartments - Apt. 3DF for 4 People,130612073,3M'S - City & Country Rentals,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14689,-8.6123,Entire home/apt,163,2,104,2024-06-14,4.19,5,279,48,111599/AL
919298736172949605,Batalha Mezzanine Penthouse,521366269,Ana,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14324234440018,-8.60284617564016,Entire home/apt,153,2,36,2024-06-01,3.08,1,329,36,104653/AL
1147836004008307238,Cama (3.3B) em quarto partilhado,568051113,Bookwise,PORTO,Paranhos,41.16417,-8.60222,Shared room,25,2,0,,,37,177,0,
45062058,Charming Ribeira Apartment 2º Frente,363611395,Casa Do Recanto,PORTO,Lordelo do Ouro e Massarelos,41.14146,-8.62041,Entire home/apt,131,1,91,2024-05-29,1.98,5,336,4,133895/AL
50065095,GuestReady - Over the Rooftop - Balcony,364783572,GuestReady,PORTO,Bonfim,41.1462,-8.59572,Entire home/apt,,1,78,2024-01-15,2.26,145,0,24,39611/AL
587544907869047407,07 Single Room/private Bath - Uporto House,45287723,Uporto House,PORTO,Paranhos,41.18276,-8.61292,Private room,,2,4,2023-07-25,0.17,37,185,1,20544/AL
36765932,"Apartamento T2, a 10 minutos do Porto.",197772708,Rosa,GONDOMAR,Baguim do Monte (Rio Tinto),41.19168,-8.55064,Private room,30,1,0,,,1,167,0,71122/Al
43122278,Hostel da Praça,148268959,Hostel,SANTA MARIA DA FEIRA,"Santa Maria da Feira, Travanca, Sanfins e Espargo",40.9252507253334,-8.542201846032713,Shared room,16,1,1,2024-04-21,0.52,2,335,1,38520/Al
26246456,Porto Almada Garden-Jard. Priv. Com Parking,148796540,Sibeli,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15074,-8.61225,Entire home/apt,180,2,48,2024-05-26,0.66,2,229,16,56649/AL
836135384083522676,Heroísmo 01 | Charming GuestHouse,428204553,Gabarito,PORTO,Bonfim,41.14643,-8.59229,Private room,39,3,32,2024-05-26,2.15,9,362,21,100955/AL
1007390415510130420,LÓIOS 74 by DA'Home #03,542816653,Da'Home,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1454046,-8.6123105,Entire home/apt,104,2,2,2023-12-11,0.30,4,343,2,107792/AL
41976291,Bunk Bed no.1 in mixed dorm- Watermark Surf House,7876703,Watermark,ESPINHO,Espinho,41.00542,-8.64517,Private room,26,2,9,2024-06-14,0.28,12,81,2,92625/AL
1025336275657201523,"Spacious Studio, Pool, Garden and Cafe",159355723,Outsite,PORTO,Bonfim,41.14854285989137,-8.58927030072344,Private room,118,1,0,,,6,356,0,9878
13887799,Welcoming Space Canidelo,52782520,Vasco,VILA NOVA DE GAIA,Canidelo,41.12728,-8.64871,Shared room,,1,0,,,1,0,0,
38412106,Luz & Alegria Place - your Porto House w/ parking!,288327506,Luz & Alegria,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15173,-8.6133,Entire home/apt,308,2,10,2023-05-22,0.18,3,71,0,"97898/AL,97899/AL"
810767159121662341,Unique Stay on a Suite in Porto with outdoor pool,494082784,Saboaria,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1513229,-8.6083714,Entire home/apt,287,1,0,,,6,245,0,10530
24960623,Perfect Sea View,118337275,José,VILA DO CONDE,Vila do Conde,41.36017,-8.75696,Entire home/apt,85,2,29,2024-04-24,0.40,1,66,8,73526/AL
35765676,Apartamento inserido em zona de campo,142576158,Joana,SANTA MARIA DA FEIRA,"Santa Maria da Feira, Travanca, Sanfins e Espargo",40.91729,-8.57182,Entire home/apt,60,4,0,,,1,300,0,Exempt
857837993688236144,Luxurious apartment w/ sea view,507614054,Julio,PÓVOA DE VARZIM,"Póvoa de Varzim, Beiriz e Argivai",41.39139,-8.77246,Entire home/apt,95,2,31,2024-06-02,2.13,1,303,24,137498/AL
932451844252688602,Double Room in New Hotel,524800228,The Clover,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1536623,-8.6068769,Private room,117,1,3,2023-08-18,0.28,1,197,3,11101
10245700,apt 2 bedrooms ideal for a family/couples/p3,52662289,Celina,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14172,-8.61591,Entire home/apt,235,2,9,2024-05-02,0.09,10,65,2,27522/AL
590440863812683838,Adorable Shinny Studio w/ Balcony | Clérigos,12730028,Host Wise,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.145679,-8.613467,Entire home/apt,88,1,35,2024-02-02,1.32,307,302,12,80976/AL
51534806,D&s - Family Apartments Ii,37066714,Diogo,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15426,-8.62105,Entire home/apt,110,1,20,2023-04-18,0.61,44,330,0,119893/AL
1128117140378994132,Host Wise - Cozy Bright Rustic Flat | City Center,12730028,Host Wise,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15229,-8.61805,Entire home/apt,122,1,1,2024-06-09,1,307,312,1,84292/AL
